code	name	roe	gross_profit_rate	
300059	东方财富	0.77	57.4585	
002384	东山精密	0.77	12.9419	
000595	宝塔实业	0.77	13.87	
002087	新野纺织	0.77	15.7321	
002123	梦网集团	0.77	27.6578	
600864	哈投股份	0.77	21.1509	
000498	山东路桥	0.77	10.852	
603032	德新交运	0.77	36.5887	
600980	北矿科技	0.76	28.7771	
300319	麦捷科技	0.76	14.914000000000001	
300162	雷曼股份	0.76	31.5542	
000656	金科股份	0.76	13.7463	
002786	银宝山新	0.76	15.1416	
002474	榕基软件	0.76	33.9608	
300117	嘉寓股份	0.76	19.4353	
002746	仙坛股份	0.76	4.7083	
002405	四维图新	0.76	79.5092	
002413	雷科防务	0.76	54.93600000000001	
000795	英洛华	0.75	23.203000000000003	
600512	腾达建设	0.75	11.6257	
600137	浪莎股份	0.75	23.3628	
300437	清水源	0.75	32.2903	
300283	温州宏丰	0.75	15.9707	
002076	雪莱特	0.75	28.3707	
600400	红豆股份	0.74	29.0764	
603977	国泰集团	0.74	40.2568	
002614	奥佳华	0.74	36.1414	
002060	粤水电	0.74	10.6742	
000738	航发控制	0.73	25.0141	
300018	中元股份	0.73	58.5114	
603778	乾景园林	0.73	26.4399	
600063	皖维高新	0.73	18.979	
000881	中广核技	0.73	17.1328	
000009	中国宝安	0.73	33.186	
002332	仙琚制药	0.72	50.0333	
600279	重庆港九	0.72	8.7537	
603021	山东华鹏	0.72	26.6648	
000812	陕西金叶	0.72	26.1284	
600103	青山纸业	0.72	21.7128	
603330	上海天洋	0.72	27.4391	
300581	晨曦航空	0.72	49.9697	
300077	国民技术	0.72	26.2949	
002348	高乐股份	0.71	24.9493	
600667	太极实业	0.71	14.9482	
600021	上海电力	0.71	13.9346	
603050	科林电气	0.71	31.8596	
002348	高乐股份	0.71	24.9493	
600667	太极实业	0.71	14.9482	
600021	上海电力	0.71	13.9346	
300057	万顺股份	0.7	14.2069	
002133	广宇集团	0.7	18.7589	
300247	乐金健康	0.7	30.3156	
300085	银之杰	0.7	36.4142	
002341	新纶科技	0.7	31.4462	
600664	哈药股份	0.7	23.2459	
000670	盈方微	0.7	43.0624	
000821	京山轻机	0.7	25.3635	
000032	深桑达A	0.7	19.4919	
300423	鲁亿通	0.7	28.7474	
002368	太极股份	0.7	14.8514	
601717	郑煤机	0.7	20.2559	
600724	宁波富达	0.7	28.7165	
600789	鲁抗医药	0.7	24.7918	
603822	嘉澳环保	0.7	14.0776	
002523	天桥起重	0.7	25.0669	
000558	莱茵体育	0.69	6.1046	
002478	常宝股份	0.69	12.9886	
300214	日科化学	0.69	11.8	
002546	新联电子	0.69	39.1345	
000400	许继电气	0.69	20.6354	
000416	民生控股	0.69	100.0	
600190	锦州港	0.69	16.711	
002451	摩恩电气	0.69	23.5064	
002499	科林环保	0.69	13.4067	
002089	新海宜	0.68	22.0534	
300456	耐威科技	0.68	29.4117	
002036	联创电子	0.68	10.3087	
002160	常铝股份	0.68	16.6105	
002574	明牌珠宝	0.68	9.3575	
300321	同大股份	0.68	17.4158	
000612	焦作万方	0.68	4.4279	
300374	恒通科技	0.68	12.8301	
300386	飞天诚信	0.68	38.4257	
002173	创新医疗	0.67	35.2528	
600392	盛和资源	0.67	13.317	
002010	传化智联	0.67	21.0443	
002098	浔兴股份	0.67	27.6719	
600796	钱江生化	0.67	20.9398	
600580	卧龙电气	0.66	22.5202	
000572	海马汽车	0.66	14.1755	
000677	恒天海龙	0.66	13.6934	
603033	三维股份	0.66	19.3418	
002266	浙富控股	0.66	23.4744	
002288	超华科技	0.66	15.3074	
601218	吉鑫科技	0.66	23.0116	
300103	达刚路机	0.66	26.1107	
601007	金陵饭店	0.65	58.2504	
600212	江泉实业	0.65	29.1954	
000591	太阳能	0.65	49.3678	
300325	德威新材	0.65	14.7392	
600489	中金黄金	0.65	11.0183	
600652	游久游戏	0.65	69.0212	
300147	香雪制药	0.65	29.3046	
002761	多喜爱	0.65	39.1609	
002102	冠福股份	0.65	6.1279	
600203	福日电子	0.64	5.0748	
300472	新元科技	0.64	35.455999999999996	
603019	中科曙光	0.64	22.3829	
600740	山西焦化	0.63	11.1539	
600433	冠豪高新	0.63	18.0032	
600526	菲达环保	0.63	19.9285	
600590	泰豪科技	0.63	22.4702	
600826	兰生股份	0.63	7.0208	
300217	东方电热	0.62	17.3682	
002529	海源机械	0.62	33.8335	
600078	澄星股份	0.62	18.2434	
300030	阳普医疗	0.62	47.3165	
002291	星期六	0.62	55.5835	
600776	东方通信	0.62	17.5273	
300338	开元股份	0.62	71.1048	
601890	亚星锚链	0.61	32.5632	
600360	华微电子	0.61	21.885	
002243	通产丽星	0.61	20.7317	
000002	万科A	0.61	29.8041	
603036	如通股份	0.6	36.6395	
000981	银亿股份	0.6	25.3514	
600525	长园集团	0.6	45.1971	
000636	风华高科	0.6	21.9785	
603860	中公高科	0.6	57.7916	
000788	北大医药	0.6	21.0602	
000901	航天科技	0.6	20.6151	
002329	皇氏集团	0.6	30.612	
300205	天喻信息	0.59	22.4162	
002549	凯美特气	0.59	42.9209	
002471	中超控股	0.59	14.8306	
002676	顺威股份	0.59	21.1004	
002585	双星新材	0.58	16.9572	
300391	康跃科技	0.58	34.1173	
300135	宝利国际	0.58	4.0387	
600662	强生控股	0.58	14.7325	
300200	高盟新材	0.58	19.5862	
002154	报喜鸟	0.58	61.6902	
600493	凤竹纺织	0.58	12.4963	
300413	快乐购	0.58	22.3999	
002330	得利斯	0.58	13.690999999999999	
002342	巨力索具	0.58	19.1756	
300141	和顺电气	0.58	22.4898	
002381	双箭股份	0.58	20.4357	
600691	阳煤化工	0.58	11.2151	
601858	中国科传	0.58	30.4074	
600540	新赛股份	0.58	6.7523	
002630	华西能源	0.58	18.12	
600546	山煤国际	0.57	7.4753	
002730	电光科技	0.57	31.9544	
300343	联创互联	0.57	17.2023	
002249	大洋电机	0.57	19.2682	
300377	赢时胜	0.57	78.3911	
300381	溢多利	0.57	37.1159	
300049	福瑞股份	0.57	73.777	
600463	空港股份	0.57	21.331999999999997	
600496	精工钢构	0.57	12.0831	
000507	珠海港	0.57	23.9637	
000673	当代东方	0.56	39.6978	
600235	民丰特纸	0.56	16.0292	
300280	紫天科技	0.56	23.9582	
300280	紫天科技	0.56	23.9582	
002315	焦点科技	0.56	60.5019	
600235	民丰特纸	0.56	16.0292	
000859	国风塑业	0.56	12.3524	
000514	渝开发	0.55	32.3184	
300471	厚普股份	0.55	39.2631	
000718	苏宁环球	0.55	32.6445	
002113	天润数娱	0.55	93.6141	
600621	华鑫股份	0.54	34.9869	
300293	蓝英装备	0.54	31.7787	
002580	圣阳股份	0.54	16.5834	
000603	盛达矿业	0.54	82.6335	
601999	出版传媒	0.54	19.7304	
002848	高斯贝尔	0.54	20.5495	
002495	佳隆股份	0.54	44.3105	
600080	金花股份	0.54	64.906	
002298	中电兴发	0.54	30.1206	
600277	亿利洁能	0.54	12.6445	
600141	兴发集团	0.53	13.634	
002016	世荣兆业	0.53	46.4926	
002785	万里石	0.53	22.6239	
002469	三维工程	0.53	50.6187	
300107	建新股份	0.53	18.9519	
002082	万邦德	0.53	1.22	
300489	中飞股份	0.53	41.4777	
300203	聚光科技	0.53	49.7645	
600773	西藏城投	0.53	27.9338	
000790	泰合健康	0.52	48.8485	
002296	辉煌科技	0.52	52.387	
600266	北京城建	0.52	21.6743	
600378	天科股份	0.52	23.5955	
300665	飞鹿股份	0.52	32.9371	
300139	晓程科技	0.52	57.1566	
603011	合锻智能	0.52	28.1761	
603318	派思股份	0.51	35.639	
002622	融钰集团	0.51	55.7753	
000680	山推股份	0.51	14.9594	
000027	深圳能源	0.51	21.8352	
300019	硅宝科技	0.51	23.9089	
600698	湖南天雁	0.51	19.0678	
300257	开山股份	0.51	26.6495	
002723	金莱特	0.51	8.0623	
600359	新农开发	0.51	6.1698	
002130	沃尔核材	0.51	27.3328	
600552	凯盛科技	0.51	14.9328	
002282	博深工具	0.51	32.4791	
600258	首旅酒店	0.51	94.8973	
600376	首开股份	0.51	30.7007	
300322	硕贝德	0.5	23.7296	
000532	华金资本	0.5	37.7943	
002189	利达光电	0.5	10.6751	
002334	英威腾	0.5	36.8901	
002829	星网宇达	0.5	44.5613	
002682	龙洲股份	0.49	15.5199	
600257	大湖股份	0.49	22.4095	
600708	光明地产	0.49	13.7546	
000909	数源科技	0.49	11.9527	
000025	特力A	0.49	24.9537	
601011	宝泰隆	0.49	23.1703	
000975	银泰资源	0.49	60.0441	
002125	湘潭电化	0.49	25.2362	
601989	中国重工	0.48	10.6949	
300588	熙菱信息	0.48	20.199	
300276	三丰智能	0.48	22.1876	
300151	昌红科技	0.48	24.1845	
600727	鲁北化工	0.48	20.5827	
000682	东方电子	0.48	31.874000000000002	
000099	中信海直	0.48	15.2712	
000408	藏格控股	0.48	66.2187	
300598	诚迈科技	0.48	28.4927	
300036	超图软件	0.47	59.9314	
002618	丹邦科技	0.47	38.1272	
600592	龙溪股份	0.47	27.2009	
002674	兴业科技	0.47	9.4652	
601857	中国石油	0.47	20.6156	
000976	华铁股份	0.47	22.9233	
300099	精准信息	0.47	57.3976	
000564	供销大集	0.47	13.5235	
000573	粤宏远A	0.47	27.1141	
300260	新莱应材	0.47	26.2426	
300631	久吾高科	0.47	40.2689	
000753	漳州发展	0.46	16.9691	
002578	闽发铝业	0.46	10.042	
000752	西藏发展	0.46	25.6526	
300353	东土科技	0.46	53.3751	
600292	远达环保	0.46	21.0466	
002395	双象股份	0.46	10.969000000000001	
000597	东北制药	0.46	33.7527	
300048	合康新能	0.45	28.5036	
600166	福田汽车	0.45	13.9659	
300112	万讯自控	0.45	51.6094	
300466	赛摩电气	0.45	50.6317	
002209	达意隆	0.45	27.0084	
600892	大晟文化	0.45	93.1572	
600969	郴电国际	0.45	15.5106	
300062	中能电气	0.45	40.725	
600157	永泰能源	0.44	23.4574	
603366	日出东方	0.44	34.7522	
600783	鲁信创投	0.44	35.2782	
300010	立思辰	0.44	44.1412	
600051	宁波联合	0.44	18.5712	
002611	东方精工	0.44	28.9689	
002494	华斯股份	0.44	38.3255	
603878	武进不锈	0.44	14.7521	
300688	创业黑马	0.43	52.3498	
000042	中洲控股	0.43	23.3655	
600811	东方集团	0.43	1.2683	
002593	日上集团	0.43	15.4171	
300023	宝德股份	0.43	18.1254	
600320	振华重工	0.43	18.0393	
000819	岳阳兴长	0.43	6.5566	
300025	华星创业	0.43	30.5113	
600458	时代新材	0.42	16.906	
002609	捷顺科技	0.42	44.0265	
002003	伟星股份	0.42	38.0249	
600728	佳都科技	0.42	14.4668	
000536	华映科技	0.42	21.1187	
600255	梦舟股份	0.42	5.2929	
002579	中京电子	0.42	17.0529	
000831	五矿稀土	0.41	12.1302	
300089	文化长城	0.41	35.2433	
000729	燕京啤酒	0.41	32.6095	
600096	云天化	0.41	8.6014	
000523	广州浪奇	0.41	2.6037	
002685	华东重机	0.41	5.5093	
600010	包钢股份	0.41	9.3728	
600108	亚盛集团	0.41	29.6019	
603996	中新科技	0.41	7.6494	
000833	粤桂股份	0.41	16.6393	
300263	隆华节能	0.41	22.8138	
300290	荣科科技	0.4	30.5359	
002028	思源电气	0.4	35.1294	
000555	神州信息	0.4	19.8912	
600797	浙大网新	0.4	21.4859	
600488	天药股份	0.4	15.5266	
002299	圣农发展	0.4	6.6422	
300087	荃银高科	0.4	33.4282	
300478	杭州高新	0.4	22.6675	
002447	晨鑫科技	0.4	90.4074	
300355	蒙草生态	0.4	27.3816	
600791	京能置业	0.4	55.5937	
600191	华资实业	0.39	-1.4296	
002031	巨轮智能	0.39	43.9622	
600868	梅雁吉祥	0.39	43.788999999999994	
603003	龙宇燃油	0.39	0.4618	
000838	财信发展	0.39	40.7841	
600262	北方股份	0.39	20.4523	
300597	吉大通信	0.38	20.3251	
600882	广泽股份	0.38	23.2054	
002621	三垒股份	0.38	36.8461	
000560	我爱我家	0.38	29.8754	
000605	渤海股份	0.38	26.2163	
002584	西陇科学	0.38	13.4653	
000936	华西股份	0.38	9.079	
002169	智光电气	0.38	20.5275	
002164	宁波东力	0.37	23.4891	
600992	贵绳股份	0.37	14.1834	
600237	铜峰电子	0.37	13.4802	
600117	西宁特钢	0.37	24.2959	
300002	神州泰岳	0.37	43.0007	
002034	旺能环境	0.37	16.6237	
002253	川大智胜	0.37	32.7393	
300126	锐奇股份	0.37	16.9607	
300130	新国都	0.37	39.8349	
300189	神农基因	0.36	12.0929	
300213	佳讯飞鸿	0.36	36.7459	
002596	海南瑞泽	0.36	17.9055	
603388	元成股份	0.36	25.4583	
300215	电科院	0.36	43.226000000000006	
600777	新潮能源	0.36	49.0529	
600050	中国联通	0.35	24.9724	
300032	金龙机电	0.35	15.1054	
601001	大同煤业	0.35	58.8907	
002321	华英农业	0.35	10.8728	
600675	中华企业	0.35	21.6903	
002380	科远股份	0.35	39.8022	
603315	福鞍股份	0.35	23.7738	
002321	华英农业	0.35	10.8728	
600675	中华企业	0.35	21.6903	
002380	科远股份	0.35	39.8022	
601168	西部矿业	0.34	9.9717	
600435	北方导航	0.34	40.0021	
300052	中青宝	0.34	55.323	
600216	浙江医药	0.34	21.3032	
600232	金鹰股份	0.34	12.7814	
600467	好当家	0.33	30.2386	
600155	华创阳安	0.33	42.1507	
601599	鹿港文化	0.33	13.7712	
002069	獐子岛	0.33	17.2645	
600206	有研新材	0.33	5.4734	
002443	金洲管道	0.32	7.5991	
002114	罗平锌电	0.32	17.3901	
000628	高新发展	0.32	25.7754	
002623	亚玛顿	0.32	15.5283	
002683	宏大爆破	0.32	20.9639	
002073	软控股份	0.32	18.9761	
002798	帝欧家居	0.32	23.8688	
600375	华菱星马	0.32	14.2756	
603903	中持股份	0.32	26.4046	
300185	通裕重工	0.32	19.0091	
600365	通葡股份	0.32	12.5955	
600775	南京熊猫	0.32	12.7539	
600476	湘邮科技	0.32	20.7619	
000040	东旭蓝天	0.32	17.14	
600658	电子城	0.32	56.2568	
002063	远光软件	0.32	63.6598	
600787	中储股份	0.31	2.3689	
002560	通达股份	0.31	8.4728	
002037	久联发展	0.31	23.3874	
002751	易尚展示	0.31	30.1204	
000690	宝新能源	0.31	21.1395	
300460	惠伦晶体	0.31	12.3902	
300480	光力科技	0.31	48.4635	
000557	西部创业	0.31	33.2221	
600283	钱江水利	0.31	42.527	
600988	赤峰黄金	0.3	21.4875	
300559	佳发教育	0.3	43.1251	
600537	亿晶光电	0.3	16.472	
002655	共达电声	0.3	26.8055	
600665	天地源	0.3	9.058	
600175	美都能源	0.3	9.2708	
002670	国盛金控	0.3	14.0271	
300177	中海达	0.3	42.375	
600770	综艺股份	0.3	29.6455	
002147	新光圆成	0.3	45.3972	
002167	东方锆业	0.3	23.2512	
002545	东方铁塔	0.3	23.0246	
002353	杰瑞股份	0.29	21.8606	
300209	天泽信息	0.29	36.2564	
002023	海特高新	0.29	49.5269	
300256	星星科技	0.28	11.8182	
000829	天音控股	0.28	3.9538	
600615	丰华股份	0.28	21.4246	
600199	金种子酒	0.28	53.8442	
601155	新城控股	0.28	38.8681	
002105	信隆健康	0.28	12.5274	
300256	星星科技	0.28	11.8182	
000829	天音控股	0.28	3.9538	
600615	丰华股份	0.28	21.4246	
600199	金种子酒	0.28	53.8442	
601155	新城控股	0.28	38.8681	
600825	新华传媒	0.27	37.5956	
600962	国投中鲁	0.27	23.2454	
000955	欣龙控股	0.27	10.3989	
000836	鑫茂科技	0.27	10.8636	
002272	川润股份	0.27	21.3609	
603333	明星电缆	0.27	17.1185	
600256	广汇能源	0.27	29.4522	
002190	成飞集成	0.27	22.6068	
002279	久其软件	0.27	60.1143	
002628	成都路桥	0.27	12.1154	
002141	贤丰控股	0.26	11.8995	
002465	海格通信	0.26	39.2186	
000969	安泰科技	0.26	14.623	
300492	山鼎设计	0.26	34.2688	
300583	赛托生物	0.26	20.08	
002719	麦趣尔	0.26	42.2802	
002170	芭田股份	0.26	18.772000000000002	
600448	华纺股份	0.26	7.1779	
000793	华闻传媒	0.26	39.6821	
603869	新智认知	0.25	41.5818	
600839	四川长虹	0.25	13.4942	
600812	华北制药	0.25	20.7634	
600146	商赢环球	0.25	34.2393	
002625	光启技术	0.25	33.4825	
002487	大金重工	0.25	17.2154	
600131	岷江水电	0.24	1.3476	
000632	三木集团	0.24	15.1725	
600343	航天动力	0.24	11.7131	
000678	襄阳轴承	0.24	12.7312	
600851	海欣股份	0.24	26.2241	
002307	北新路桥	0.24	12.4927	
600759	洲际油气	0.23	53.4163	
000850	华茂股份	0.23	7.2096	
002641	永高股份	0.23	21.7342	
002054	德美化工	0.23	15.6553	
300527	中国应急	0.23	17.5404	
000789	万年青	0.23	15.1358	
600677	航天通信	0.23	9.0955	
002458	益生股份	0.22	13.4104	
603029	天鹅股份	0.22	32.4147	
002201	九鼎新材	0.22	25.0656	
300405	科隆股份	0.22	24.2235	
300550	和仁科技	0.22	49.8498	
000157	中联重科	0.22	26.6034	
000533	万家乐	0.22	34.8981	
300248	新开普	0.22	52.2685	
600876	洛阳玻璃	0.22	36.5409	
600098	广州发展	0.21	9.4064	
300346	南大光电	0.21	45.9038	
002199	东晶电子	0.21	13.3336	
600869	智慧能源	0.21	14.2708	
300362	天翔环境	0.21	44.5961	
002336	人人乐	0.21	22.1267	
300442	普丽盛	0.21	33.1044	
600098	广州发展	0.21	9.4064	
300346	南大光电	0.21	45.9038	
600406	国电南瑞	0.2	15.4688	
600165	新日恒力	0.2	30.1415	
300092	科新机电	0.2	17.3271	
600819	耀皮玻璃	0.2	19.1316	
603966	法兰泰克	0.2	25.6529	
300424	航新科技	0.2	39.4584	
600898	国美通讯	0.19	11.3165	
300168	万达信息	0.19	44.9242	
002459	天业通联	0.19	20.3816	
002347	泰尔股份	0.19	34.844	
002193	如意集团	0.19	17.5699	
601212	白银有色	0.19	8.0136	
600733	SST前锋	0.19	22.7776	
600391	航发科技	0.18	16.2125	
300011	鼎汉技术	0.18	36.4096	
000045	深纺织A	0.18	6.945	
000593	大通燃气	0.18	27.8409	
300223	北京君正	0.18	42.9532	
002197	证通电子	0.18	20.5647	
002599	盛通股份	0.18	18.5199	
000911	南宁糖业	0.18	15.0626	
600058	五矿发展	0.18	3.2678	
300379	东方通	0.17	80.8908	
601118	海南橡胶	0.17	4.5331	
300224	正海磁材	0.17	28.7352	
002214	大立科技	0.17	58.2122	
600129	太极集团	0.17	30.9686	
600685	中船防务	0.17	8.3287	
300188	美亚柏科	0.17	60.0328	
002378	章源钨业	0.17	11.1219	
000837	秦川机床	0.17	15.936	
002610	爱康科技	0.17	19.1231	
002663	普邦股份	0.16	17.6647	
000548	湖南投资	0.16	53.6428	
603588	高能环境	0.16	27.7625	
002052	同洲电子	0.16	24.9137	
603955	大千生态	0.15	23.0206	
000008	神州高铁	0.15	39.2168	
601008	连云港	0.15	33.5204	
300218	安利股份	0.15	20.701	
002461	珠江啤酒	0.15	37.2829	
300012	华测检测	0.15	46.3745	
600192	长城电工	0.15	24.9696	
002383	合众思壮	0.14	51.9544	
300128	锦富技术	0.13	10.3833	
600055	万东医疗	0.13	46.5803	
000020	深华发A	0.13	9.9988	
300090	盛运环保	0.13	44.1584	
603637	镇海股份	0.13	10.6271	
600369	西南证券	0.12	3.9596	
600805	悦达投资	0.12	19.3569	
000882	华联股份	0.12	35.0241	
002684	猛狮科技	0.12	25.7372	
600361	华联综超	0.12	21.009	
002232	启明信息	0.12	12.3087	
002684	猛狮科技	0.12	25.7372	
600805	悦达投资	0.12	19.3569	
002305	南国置业	0.11	16.5913	
002024	苏宁易购	0.11	16.0757	
000993	闽东电力	0.11	33.3453	
300201	海伦哲	0.11	23.313000000000002	
000802	北京文化	0.11	90.9022	
600099	林海股份	0.11	12.8218	
002791	坚朗五金	0.11	37.3801	
600428	中远海特	0.11	13.4825	
000061	农产品	0.1	34.0754	
000301	东方市场	0.1	27.6669	
600267	海正药业	0.1	27.4738	
300301	长方集团	0.1	20.3591	
002613	北玻股份	0.1	24.3649	
603616	韩建河山	0.1	26.5994	
300038	梅泰诺	0.1	20.7624	
600222	太龙药业	0.1	30.6611	
300318	博晖创新	0.09	52.7586	
300334	津膜科技	0.09	31.585	
000862	银星能源	0.09	34.0686	
002428	云南锗业	0.09	22.8483	
002086	东方海洋	0.09	19.3274	
000979	中弘股份	0.09	19.7217	
002691	冀凯股份	0.09	-31.063000000000002	
300173	智慧松德	0.08	32.2261	
600784	鲁银投资	0.08	11.5319	
600582	天地科技	0.08	33.7589	
002151	北斗星通	0.08	33.3213	
300332	天壕环境	0.08	17.5925	
300348	长亮科技	0.08	42.0212	
600259	广晟有色	0.08	4.1987	
600072	中船科技	0.08	11.404000000000002	
002642	荣之联	0.07	36.8969	
600595	中孚实业	0.07	9.2785	
603399	吉翔股份	0.07	9.4424	
000007	全新好	0.07	80.2736	
002013	中航机电	0.07	21.1653	
601106	中国一重	0.06	21.6147	
601616	广电电气	0.06	24.8069	
300047	天源迪科	0.06	20.6441	
600990	四创电子	0.06	15.3471	
300552	万集科技	0.06	41.8528	
600515	海航基础	0.06	35.9855	
600734	实达集团	0.06	7.4131	
002204	大连重工	0.05	19.3393	
300093	金刚玻璃	0.05	31.3917	
600220	江苏阳光	0.05	20.5822	
002371	北方华创	0.05	33.2951	
000801	四川九洲	0.05	14.2008	
002639	雪人股份	0.05	30.2834	
002659	凯文教育	0.05	10.6431	
002374	丽鹏股份	0.05	15.2389	
002738	中矿资源	0.05	28.6417	
002192	融捷股份	0.04	35.0354	
600184	光电股份	0.04	15.2849	
300080	易成新能	0.04	33.5285	
601028	玉龙股份	0.04	7.7241	
600579	天华院	0.03	31.7769	
601908	京运通	0.03	36.5301	
600429	三元股份	0.03	30.5345	
300352	北信源	0.03	91.9602	
002535	林州重机	0.03	22.8695	
600506	香梨股份	0.03	5.6423	
600290	华仪电气	0.03	30.9937	
002414	高德红外	0.03	61.0678	
601958	金钼股份	0.03	5.6399	
600027	华电国际	0.02	9.0527	
600169	太原重工	0.02	23.6369	
600792	云煤能源	0.02	7.1141	
300513	恒泰实达	0.02	15.5872	
600136	当代明诚	0.01	43.1388	
000554	泰山石油	0.01	8.1387	
300159	新研股份	0.01	31.9292	
600712	南宁百货	-0.01	15.665999999999999	
600501	航天晨光	-0.01	24.8401	
002586	围海股份	-0.03	9.9245	
601608	中信重工	-0.03	19.8695	
300425	环能科技	-0.04	42.3815	
603559	中通国脉	-0.05	13.4499	
600730	中国高科	-0.05	68.7438	
603729	龙韵股份	-0.05	9.6042	
002149	西部材料	-0.05	10.1693	
300197	铁汉生态	-0.08	23.5971	
002696	百洋股份	-0.08	9.4572	
000978	桂林旅游	-0.1	43.2315	
600215	长春经开	-0.11	17.5197	
002660	茂硕电源	-0.11	18.7553	
600751	海航科技	-0.12	6.4326	
600187	国中水务	-0.13	32.3715	
600077	宋都股份	-0.13	21.4452	
300163	先锋新材	-0.14	44.1942	
000851	高鸿股份	-0.14	6.0893	
000935	四川双马	-0.14	10.2504	
300157	恒泰艾普	-0.15	9.6387	
002399	海普瑞	-0.15	24.3857	
600847	万里股份	-0.16	12.0813	
300084	海默科技	-0.16	31.6956	
002633	申科股份	-0.18	27.0364	
002039	黔源电力	-0.18	51.3446	
600410	华胜天成	-0.18	13.8016	
600578	京能电力	-0.19	-0.6003	
600780	通宝能源	-0.2	10.2592	
600128	弘业股份	-0.21	7.0518	
000158	常山北明	-0.21	6.7602	
002297	博云新材	-0.22	24.7425	
300234	开尔新材	-0.22	40.1936	
600620	天宸股份	-0.22	40.8919	
000519	中兵红箭	-0.23	17.6335	
002439	启明星辰	-0.24	68.5733	
300277	海联讯	-0.25	10.2952	
300356	光一科技	-0.26	33.703	
600604	市北高新	-0.27	25.8751	
300495	美尚生态	-0.28	24.691	
000619	海螺型材	-0.28	7.5647	
300229	拓尔思	-0.29	65.3457	
603389	亚振家居	-0.3	54.9251	
600716	凤凰股份	-0.3	33.0229	
300416	苏试试验	-0.31	40.3096	
300345	红宇新材	-0.31	23.2026	
600984	建设机械	-0.31	20.0829	
300359	全通教育	-0.31	24.6737	
300678	中科信息	-0.33	42.5863	
002457	青龙管业	-0.34	32.3413	
300344	太空智造	-0.34	37.8567	
300268	佳沃股份	-0.34	70.2819	
300364	中文在线	-0.34	48.2836	
600495	晋西车轴	-0.35	15.0367	
300074	华平股份	-0.35	49.1237	
002313	日海智能	-0.36	20.2498	
000543	皖能电力	-0.36	1.0281	
300458	全志科技	-0.36	42.4154	
002526	山东矿机	-0.37	13.9436	
300081	恒信东方	-0.37	42.8621	
002337	赛象科技	-0.38	56.6228	
300123	亚光科技	-0.38	16.2401	
002310	东方园林	-0.38	32.1108	
300134	大富科技	-0.38	18.4957	
600313	农发种业	-0.38	3.7406	
002168	深圳惠程	-0.39	27.9185	
600854	春兰股份	-0.39	36.7933	
600520	文一科技	-0.39	20.6724	
300167	迪威迅	-0.39	30.7945	
600880	博瑞传播	-0.39	26.2812	
002212	南洋股份	-0.4	17.0809	
300579	数字认证	-0.4	63.9611	
603189	网达软件	-0.4	35.7283	
000592	平潭发展	-0.4	9.5652	
300491	通合科技	-0.42	39.0905	
600533	栖霞建设	-0.42	11.888	
000713	丰乐种业	-0.42	12.6031	
600561	江西长运	-0.43	10.7617	
600372	中航电子	-0.43	36.7414	
002213	特尔佳	-0.44	40.8088	
000014	沙河股份	-0.45	12.5821	
002278	神开股份	-0.46	30.3835	
300105	龙源技术	-0.47	20.8659	
600538	国发股份	-0.48	11.7325	
000539	粤电力A	-0.49	5.807	
601126	四方股份	-0.5	41.2651	
002702	海欣食品	-0.5	30.7065	
000815	美利云	-0.5	8.5364	
600532	宏达矿业	-0.5	24.9694	
002259	升达林业	-0.52	11.5222	
300542	新晨科技	-0.52	25.7189	
600311	荣华实业	-0.53	-14.1748	
300587	天铁股份	-0.53	58.6505	
300591	万里马	-0.54	29.9851	
300371	汇中股份	-0.54	61.8236	
300609	汇纳科技	-0.55	74.7757	
000780	平庄能源	-0.55	32.2547	
600893	航发动力	-0.56	18.3001	
600316	洪都航空	-0.57	5.7278	
000768	中航飞机	-0.57	5.2978	
600481	双良节能	-0.57	30.6985	
600416	湘电股份	-0.57	12.8819	
002819	东方中科	-0.58	12.1604	
603326	我乐家居	-0.58	31.1838	
000610	西安旅游	-0.58	8.9447	
002816	和科达	-0.58	34.0056	
300169	天晟新材	-0.59	26.0351	
002359	北讯集团	-0.61	18.5776	
300541	先进数通	-0.61	23.0534	
600836	界龙实业	-0.62	15.808	
300004	南风股份	-0.63	18.6643	
300097	智云股份	-0.63	48.2172	
002396	星网锐捷	-0.64	34.7974	
000806	银河生物	-0.64	27.2633	
002485	希努尔	-0.64	18.1746	
600753	东方银星	-0.65	-416.1439	
000798	中水渔业	-0.66	9.0469	
002760	凤形股份	-0.68	13.7253	
300404	博济医药	-0.68	40.9496	
600794	保税科技	-0.68	25.9773	
002333	罗普斯金	-0.69	6.9272	
002528	英飞拓	-0.71	29.2062	
002229	鸿博股份	-0.71	18.0748	
000897	津滨发展	-0.72	25.4968	
002350	北京科锐	-0.72	27.1934	
000611	天首发展	-0.72	5.7899	
600288	大恒科技	-0.74	23.6177	
002077	大港股份	-0.74	22.2983	
600583	海油工程	-0.74	-7.7091	
600853	龙建股份	-0.75	11.2058	
603918	金桥信息	-0.75	27.5662	
002780	三夫户外	-0.75	42.1545	
300027	华谊兄弟	-0.76	39.5398	
300540	深冷股份	-0.76	12.6165	
000652	泰达股份	-0.77	2.438	
300378	鼎捷软件	-0.77	82.3058	
300161	华中数控	-0.78	33.1194	
002755	东方新星	-0.78	25.7785	
300308	中际旭创	-0.79	31.6031	
600159	大龙地产	-0.79	10.4646	
300191	潜能恒信	-0.79	-27.1057	
000005	世纪星源	-0.79	34.0668	
002512	达华智能	-0.8	11.7305	
