code	name	currentratio	quickratio	cashratio	
300181	佐力药业	2.5264999866485596	1.9004000425338745	75.0708999633789	
002569	步森股份	2.771699905395508	1.7864999771118164	122.87860107421875	
603533	掌阅科技	3.650700092315674	3.6391000747680664	288.8739013671875	
002304	洋河股份	2.5927999019622803	1.4326000213623047	18.73259925842285	
300607	拓斯达	3.629499912261963	2.963599920272827	188.91029357910156	
600187	国中水务	2.5327000617980957	2.3859000205993652	124.86090087890625	
002895	川恒股份	1.3830000162124634	0.7089999914169312	49.67530059814453	
603980	吉华集团	2.2142999172210693	1.542799949645996	48.74869918823242	
300471	厚普股份	2.5134999752044678	2.2416999340057373	80.15119934082031	
300540	深冷股份	3.623699903488159	3.375699996948242	29.635499954223633	
300002	神州泰岳	1.9570000171661377	1.722000002861023	50.51020050048828	
603667	五洲新春	2.6491000652313232	1.5389000177383423	37.375	
603223	恒通股份	1.3588000535964966	1.2710000276565552	30.553300857543945	
603888	新华网	7.055300235748291	7.049200057983398	544.9249267578125	
300678	中科信息	2.7583999633789062	1.934999942779541	58.89950180053711	
002242	九阳股份	2.4939000606536865	2.2147998809814453	57.73149871826172	
002675	东诚药业	2.376800060272217	1.7724000215530396	64.75990295410156	
000529	广弘控股	2.5518999099731445	2.2815001010894775	126.72630310058594	
600824	益民集团	1.608199954032898	0.7986000180244446	49.36650085449219	
300470	日机密封	7.610799789428711	6.76039981842041	381.7901916503906	
300440	运达科技	3.4842000007629395	3.012200117111206	133.23779296875	
002842	翔鹭钨业	3.1528000831604004	2.463099956512451	99.12129974365234	
300032	金龙机电	2.5546998977661133	2.184799909591675	126.49400329589844	
002334	英威腾	2.979599952697754	2.32669997215271	73.69730377197266	
300460	惠伦晶体	1.8681999444961548	1.3933000564575195	64.26020050048828	
300114	中航电测	2.634200096130371	2.0160999298095703	95.18569946289062	
002108	沧州明珠	3.1919000148773193	2.6689999103546143	79.11119842529297	
300171	东富龙	3.197499990463257	2.220099925994873	106.11730194091797	
300084	海默科技	1.8697999715805054	1.5973999500274658	37.1713981628418	
603896	寿仙谷	1.0839999914169312	0.4675999879837036	10.950200080871582	
